ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,yhat_smooth
2018-03-29,1369104.9487538948,1378521.8867386552,1532788.7067277022,1369104.9487538948,1369104.9487538948,87381.27289836363,87381.27289836363,87381.27289836363,82070.98430807408,82070.98430807408,82070.98430807408,5310.288590289551,5310.288590289551,5310.288590289551,0.0,0.0,0.0,1456486.2216522584,1388677.4101173955
2018-03-30,1369323.0273206395,1342765.9989080615,1497755.6455426232,1369323.0273206395,1369323.0273206395,52639.45981194177,52639.45981194177,52639.45981194177,53121.08757274836,53121.08757274836,53121.08757274836,-481.627760806587,-481.627760806587,-481.627760806587,0.0,0.0,0.0,1421962.4871325812,1384012.910693012
2018-03-31,1369541.1058873846,1146206.1080683747,1304317.3244841755,1369541.1058873846,1369541.1058873846,-145394.8383244219,-145394.8383244219,-145394.8383244219,-138825.78190674228,-138825.78190674228,-138825.78190674228,-6569.056417679643,-6569.056417679643,-6569.056417679643,0.0,0.0,0.0,1224146.2675629626,1379056.2665153204
2018-04-01,1369759.1844541295,1049493.1493570614,1203729.4096906607,1369759.1844541295,1369759.1844541295,-237887.95558097045,-237887.95558097045,-237887.95558097045,-224962.30253845194,-224962.30253845194,-224962.30253845194,-12925.653042518481,-12925.653042518481,-12925.653042518481,0.0,0.0,0.0,1131871.228873159,1373803.7322101227
2018-04-02,1369977.2630208745,1319956.6606475916,1480017.7451853233,1369977.2630208745,1369977.2630208745,29556.123903964064,29556.123903964064,29556.123903964064,49070.59991645023,49070.59991645023,49070.59991645023,-19514.47601248616,-19514.47601248616,-19514.47601248616,0.0,0.0,0.0,1399533.3869248386,1368261.1247932543
2018-04-03,1370195.3415876194,1351158.324495868,1511481.0550658978,1370195.3415876194,1370195.3415876194,62413.59828365947,62413.59828365947,62413.59828365947,88702.12415660363,88702.12415660363,88702.12415660363,-26288.525872944174,-26288.525872944174,-26288.525872944174,0.0,0.0,0.0,1432608.9398712788,1362444.2625125216
2018-04-04,1370413.420154364,1346527.4066918886,1506239.9892005944,1370413.420154364,1370413.420154364,57631.67901932578,57631.67901932578,57631.67901932578,90823.28849104104,90823.28849104104,90823.28849104104,-33191.60947171526,-33191.60947171526,-33191.60947171526,0.0,0.0,0.0,1428045.09917369,1356379.0901701099
2018-04-05,1370631.4987211092,1330600.0647892936,1496515.1346636545,1370631.4987211092,1370631.4987211092,41911.47890367594,41911.47890367594,41911.47890367594,82070.98430793887,82070.98430793887,82070.98430793887,-40159.50540426295,-40159.50540426295,-40159.50540426295,0.0,0.0,0.0,1412542.9776247852,1350101.483880471
2018-04-06,1370849.577287854,1295508.0753192352,1456336.9124635158,1370849.577287854,1370849.577287854,5999.689335161955,5999.689335161955,5999.689335161955,53121.08757281703,53121.08757281703,53121.08757281703,-47121.39823765508,-47121.39823765508,-47121.39823765508,0.0,0.0,0.0,1376849.266623016,1343656.73809339
2018-04-07,1371067.655854599,1106718.3230954409,1256187.6164451533,1371067.655854599,1371067.655854599,-192827.3227415962,-192827.3227415962,-192827.3227415962,-138825.78190683995,-138825.78190683995,-138825.78190683995,-54001.54083475622,-54001.54083475622,-54001.54083475622,0.0,0.0,0.0,1178240.3331130028,1337098.7474576815
2018-04-08,1371194.7814748734,1010402.8469423067,1165794.2685593243,1371194.7814748734,1371194.7814748734,-285683.3997442234,-285683.3997442234,-285683.3997442234,-224962.3025382563,-224962.3025382563,-224962.3025382563,-60721.097205967126,-60721.097205967126,-60721.097205967126,0.0,0.0,0.0,1085511.38173065,1330475.9121516088
2018-04-09,1371321.9070951478,1271302.8407721636,1431280.0471405003,1371321.9070951478,1371321.9070951478,-18129.51295578026,-18129.51295578026,-18129.51295578026,49070.59991620819,49070.59991620819,49070.59991620819,-67200.11287198844,-67200.11287198844,-67200.11287198844,0.0,0.0,0.0,1353192.3941393674,1323855.7703251129
2018-04-10,1371449.0327154223,1305107.78971685,1461767.4640075439,1371449.0327154223,1371449.0327154223,15342.568276506934,15342.568276506934,15342.568276506934,88702.1241567156,88702.1241567156,88702.1241567156,-73359.55588020866,-73359.55588020866,-73359.55588020866,0.0,0.0,0.0,1386791.6009919292,1317310.4361994916
2018-04-11,1371576.1583356967,1298048.1065046615,1463475.5801068959,1371576.1583356967,1371576.1583356967,11699.919006384342,11699.919006384342,11699.919006384342,90823.28849098246,90823.28849098246,90823.28849098246,-79123.36948459811,-79123.36948459811,-79123.36948459811,0.0,0.0,0.0,1383276.0773420811,1310914.8616521189
2018-04-12,1371703.283955971,1291371.9370040765,1444211.0032796673,1371703.283955971,1371703.283955971,-2349.492816551287,-2349.492816551287,-2349.492816551287,82070.98430802327,82070.98430802327,82070.98430802327,-84420.47712457454,-84420.47712457454,-84420.47712457454,0.0,0.0,0.0,1369353.7911394197,1304744.9778684953
2018-04-13,1371830.4095762451,1255925.1115781793,1417364.4233074372,1371830.4095762451,1371830.4095762451,-36065.59415067484,-36065.59415067484,-36065.59415067484,53121.087572885684,53121.087572885684,53121.087572885684,-89186.68172356054,-89186.68172356054,-89186.68172356054,0.0,0.0,0.0,1335764.8154255704,1298875.7705545742
2018-04-14,1371957.5351965197,1061998.2189528053,1222134.6092732958,1371957.5351965197,1371957.5351965197,-232192.18632599383,-232192.18632599383,-232192.18632599383,-138825.7819061469,-138825.7819061469,-138825.7819061469,-93366.40441984698,-93366.40441984698,-93366.40441984698,0.0,0.0,0.0,1139765.3488705258,1293379.3442342205
2018-04-15,1372084.660816794,974477.7361146328,1132754.6885530662,1372084.660816794,1372084.660816794,-321876.51507515035,-321876.51507515035,-321876.51507515035,-224962.30253845363,-224962.30253845363,-224962.30253845363,-96914.21253669678,-96914.21253669678,-96914.21253669678,0.0,0.0,0.0,1050208.1457416436,1288336.0248072196
2018-04-16,1372211.7864370684,1248827.3555479099,1401515.616578732,1372211.7864370684,1372211.7864370684,-50725.49283080664,-50725.49283080664,-50725.49283080664,49070.59991634392,49070.59991634392,49070.59991634392,-99796.09274715056,-99796.09274715056,-99796.09274715056,0.0,0.0,0.0,1321486.2936062617,1283806.5818739187
2018-04-17,1372338.912057343,1275542.4272454088,1444230.3028470888,1372338.912057343,1372338.912057343,-13288.308642871658,-13288.308642871658,-13288.308642871658,88702.12415664652,88702.12415664652,88702.12415664652,-101990.43279951818,-101990.43279951818,-101990.43279951818,0.0,0.0,0.0,1359050.6034144713,1279843.582219996
2018-04-18,1372466.0376776173,1272267.6882712636,1435402.857573652,1372466.0376776173,1372466.0376776173,-12665.395122642034,-12665.395122642034,-12665.395122642034,90823.28849092388,90823.28849092388,90823.28849092388,-103488.68361356591,-103488.68361356591,-103488.68361356591,0.0,0.0,0.0,1359800.6425549753,1276489.948678981
2018-04-19,1372593.1632978914,1275081.0470892182,1433348.8942006808,1372593.1632978914,1372593.1632978914,-22224.698472939304,-22224.698472939304,-22224.698472939304,82070.98430788805,82070.98430788805,82070.98430788805,-104295.68278082734,-104295.68278082734,-104295.68278082734,0.0,0.0,0.0,1350368.4648249522,1273777.7592054855
2018-04-20,1372720.2889181657,1239409.2952456975,1402457.9649375794,1372720.2889181657,1372720.2889181657,-51308.5426530501,-51308.5426530501,-51308.5426530501,53121.08757279491,53121.08757279491,53121.08757279491,-104429.630225845,-104429.630225845,-104429.630225845,0.0,0.0,0.0,1321411.7462651157,1271727.320753992
2018-04-21,1372847.4145384403,1047740.5491658894,1204525.2194706653,1372847.4145384403,1372847.4145384403,-242747.4986266251,-242747.4986266251,-242747.4986266251,-138825.78190604312,-138825.78190604312,-138825.78190604312,-103921.71672058193,-103921.71672058193,-103921.71672058193,0.0,0.0,0.0,1130099.9159118151,1270346.5446170338
2018-04-22,1372974.5401587146,974360.904325552,1123336.3630623003,1372974.5401587146,1372974.5401587146,-327777.7183357886,-327777.7183357886,-327777.7183357886,-224962.30253838736,-224962.30253838736,-224962.30253838736,-102815.41579740122,-102815.41579740122,-102815.41579740122,0.0,0.0,0.0,1045196.821822926,1269630.6412000738
2018-04-23,1373101.665778989,1244084.2196791342,1397780.3279921275,1373101.665778989,1373101.665778989,-52094.85917240609,-52094.85917240609,-52094.85917240609,49070.5999165113,49070.5999165113,49070.5999165113,-101165.45908891741,-101165.45908891741,-101165.45908891741,0.0,0.0,0.0,1321006.8066065828,1269562.1430572625
2018-04-24,1373228.7913992635,1287330.3359367028,1443004.4591475108,1373228.7913992635,1373228.7913992635,-10334.39980417979,-10334.39980417979,-10334.39980417979,88702.12415675845,88702.12415675845,88702.12415675845,-99036.52396093826,-99036.52396093826,-99036.52396093826,0.0,0.0,0.0,1362894.3915950838,1270111.255654493
2018-04-25,1373355.9170195377,1291639.8930113062,1443436.4030299163,1373355.9170195377,1373355.9170195377,-5678.381752170312,-5678.381752170312,-5678.381752170312,90823.28849108705,90823.28849108705,90823.28849108705,-96501.67024325737,-96501.67024325737,-96501.67024325737,0.0,0.0,0.0,1367677.5352673673,1271236.5260419776
2018-04-26,1373483.042639812,1284239.7925294254,1437988.840393462,1373483.042639812,1373483.042639812,-11569.58537218314,-11569.58537218314,-11569.58537218314,82070.98430787772,82070.98430787772,82070.98430787772,-93640.56968006086,-93640.56968006086,-93640.56968006086,0.0,0.0,0.0,1361913.4572676287,1272885.8106766455
2018-04-27,1373610.1682600863,1258514.9178554856,1417814.8486667925,1373610.1682600863,1373610.1682600863,-37416.48965154392,-37416.48965154392,-37416.48965154392,53121.08757286357,53121.08757286357,53121.08757286357,-90537.5772244075,-90537.5772244075,-90537.5772244075,0.0,0.0,0.0,1336193.6786085423,1274997.515297135
2018-04-28,1373737.293880361,1064844.1709430078,1223415.4946447783,1373737.293880361,1373737.293880361,-226105.47925167697,-226105.47925167697,-226105.47925167697,-138825.78190634237,-138825.78190634237,-138825.78190634237,-87279.69734533459,-87279.69734533459,-87279.69734533459,0.0,0.0,0.0,1147631.814628684,1277502.0722566878
2018-04-29,1373864.4195006352,986858.4373355029,1142339.2453015307,1373864.4195006352,1373864.4195006352,-308916.8035314703,-308916.8035314703,-308916.8035314703,-224962.30253832103,-224962.30253832103,-224962.30253832103,-83954.50099314921,-83954.50099314921,-83954.50099314921,0.0,0.0,0.0,1064947.615969165,1280323.6142775791
2018-04-30,1373991.5451209096,1260844.7629756732,1420798.3068334605,1373991.5451209096,1373991.5451209096,-31577.449808638277,-31577.449808638277,-31577.449808638277,49070.59991664705,49070.59991664705,49070.59991664705,-80648.04972528534,-80648.04972528534,-80648.04972528534,0.0,0.0,0.0,1342414.0953122713,1283381.7983783917
2018-05-01,1374118.670741184,1306743.7971846221,1462766.860273846,1374118.670741184,1374118.670741184,11259.24143631355,11259.24143631355,11259.24143631355,88702.12415672574,88702.12415672574,88702.12415672574,-77442.88272041219,-77442.88272041219,-77442.88272041219,0.0,0.0,0.0,1385377.9121774975,1286593.7298901652
2018-05-02,1374245.7963614583,1311650.2712994036,1467236.1561355235,1374245.7963614583,1374245.7963614583,16407.168446133554,16407.168446133554,16407.168446133554,90823.28849086646,90823.28849086646,90823.28849086646,-74416.12004473292,-74416.12004473292,-74416.12004473292,0.0,0.0,0.0,1390652.9648075919,1289875.9341101975
2018-05-03,1374372.9219817326,1304128.4598121159,1468591.5782675077,1374372.9219817326,1374372.9219817326,10433.25264264812,10433.25264264812,10433.25264264812,82070.9843079621,82070.9843079621,82070.9843079621,-71637.73166531399,-71637.73166531399,-71637.73166531399,0.0,0.0,0.0,1384806.1746243807,1293146.322304019
2018-05-04,1374500.047602007,1278960.9906666433,1437432.699071876,1374500.047602007,1374500.047602007,-16047.928890963407,-16047.928890963407,-16047.928890963407,53121.08757269857,53121.08757269857,53121.08757269857,-69169.01646366196,-69169.01646366196,-69169.01646366196,0.0,0.0,0.0,1358452.1187110436,1296326.099461519
2018-05-05,1374627.1732222815,1088693.1779864887,1251771.1493197416,1374627.1732222815,1374627.1732222815,-205887.11096118786,-205887.11096118786,-205887.11096118786,-138825.78190644007,-138825.78190644007,-138825.78190644007,-67061.32905474782,-67061.32905474782,-67061.32905474782,0.0,0.0,0.0,1168740.0622610936,1299341.5634090062
2018-05-06,1374754.2988425558,1001892.7506222558,1163576.1727801466,1374754.2988425558,1374754.2988425558,-290317.38730648736,-290317.38730648736,-290317.38730648736,-224962.302538389,-224962.302538389,-224962.302538389,-65355.08476809836,-65355.08476809836,-65355.08476809836,0.0,0.0,0.0,1084436.9115360684,1302125.7484899925
2018-05-07,1374881.4244628302,1281016.0165773132,1437824.4929392554,1374881.4244628302,1374881.4244628302,-15008.465009868927,-15008.465009868927,-15008.465009868927,49070.59991637334,49070.59991637334,49070.59991637334,-64079.06492624227,-64079.06492624227,-64079.06492624227,0.0,0.0,0.0,1359872.9594529613,1304619.8719386624
2018-05-08,1375008.5500831045,1322109.0924086303,1477946.1982818937,1375008.5500831045,1375008.5500831045,25452.088343323856,25452.088343323856,25452.088343323856,88702.12415665668,88702.12415665668,88702.12415665668,-63250.03581333282,-63250.03581333282,-63250.03581333282,0.0,0.0,0.0,1400460.6384264284,1306774.547117081
2018-05-09,1375135.6757033789,1319971.159443844,1486391.7058535686,1375135.6757033789,1375135.6757033789,27950.602764926945,27950.602764926945,27950.602764926945,90823.28849096992,90823.28849096992,90823.28849096992,-62872.685726042946,-62872.685726042946,-62872.685726042946,0.0,0.0,0.0,1403086.2784683057,1308550.7347828974
2018-05-10,1375166.3140602482,1314117.779456621,1468953.3509060561,1375166.3140602482,1375166.3140602482,19131.108801398103,19131.108801398103,19131.108801398103,82070.98430804648,82070.98430804648,82070.98430804648,-62939.875506648365,-62939.875506648365,-62939.875506648365,0.0,0.0,0.0,1394297.4228616464,1309906.627388221
2018-05-11,1375196.9524171175,1289531.6331498465,1444352.401890549,1375196.9524171175,1375196.9524171175,-10312.10166607317,-10312.10166607317,-10312.10166607317,53121.0875731494,53121.0875731494,53121.0875731494,-63433.189239222556,-63433.189239222556,-63433.189239222556,0.0,0.0,0.0,1364884.8507510445,1310825.5891082212
2018-05-12,1375227.590773987,1089514.6579111207,1248263.9482608135,1375227.590773987,1375227.590773987,-203149.54550139906,-203149.54550139906,-203149.54550139906,-138825.7819063439,-138825.7819063439,-138825.7819063439,-64323.76359505516,-64323.76359505516,-64323.76359505516,0.0,0.0,0.0,1172078.0452725878,1311302.443824149
2018-05-13,1375258.2291308565,1003905.8444073747,1164522.056319691,1375258.2291308565,1375258.2291308565,-290535.6694170841,-290535.6694170841,-290535.6694170841,-224962.30253845212,-224962.30253845212,-224962.30253845212,-65573.36687863199,-65573.36687863199,-65573.36687863199,0.0,0.0,0.0,1084722.5597137725,1311343.250706678
2018-05-14,1375288.8674877256,1277095.844920526,1434468.8993666654,1375288.8674877256,1375288.8674877256,-18065.092438949996,-18065.092438949996,-18065.092438949996,49070.59991654073,49070.59991654073,49070.59991654073,-67135.69235549073,-67135.69235549073,-67135.69235549073,0.0,0.0,0.0,1357223.7750487756,1310964.7957917943
2018-05-15,1375319.5058445951,1314091.865686591,1473260.5837914988,1375319.5058445951,1375319.5058445951,19744.299038239675,19744.299038239675,19744.299038239675,88702.1241567323,88702.1241567323,88702.1241567323,-68957.82511849262,-68957.82511849262,-68957.82511849262,0.0,0.0,0.0,1395063.804882835,1310193.819571281
2018-05-16,1375350.1442014645,1310948.438876964,1479085.0304866764,1375350.1442014645,1375350.1442014645,19841.4507868672,19841.4507868672,19841.4507868672,90823.2884909113,90823.2884909113,90823.2884909113,-70981.8377040441,-70981.8377040441,-70981.8377040441,0.0,0.0,0.0,1395191.5949883317,1309066.0076455704
2018-05-17,1375380.782558334,1309565.5268933715,1459102.9661231113,1375380.782558334,1375380.782558334,8924.51729807537,8924.51729807537,8924.51729807537,82070.98430781656,82070.98430781656,82070.98430781656,-73146.46700974119,-73146.46700974119,-73146.46700974119,0.0,0.0,0.0,1384305.2998564094,1307638.5615019652
2018-05-18,1375411.4209152032,1281041.2182927742,1430134.684233267,1375411.4209152032,1375411.4209152032,-22267.73626858509,-22267.73626858509,-22267.73626858509,53121.08757298437,53121.08757298437,53121.08757298437,-75388.82384156947,-75388.82384156947,-75388.82384156947,0.0,0.0,0.0,1353143.684646618,1305961.2520584757
2018-05-19,1375442.0592720725,1073884.7352523475,1235507.7136242895,1375442.0592720725,1375442.0592720725,-216471.8685552317,-216471.8685552317,-216471.8685552317,-138825.78190664304,-138825.78190664304,-138825.78190664304,-77646.08664858856,-77646.08664858856,-77646.08664858856,0.0,0.0,0.0,1158970.1907168408,1304088.7014076547
